Company_ID,Sector,Country,R&D_Spend,Marketing_Spend,Admin_Cost,Employee_Count,Revenue_Last_Year,Years_Active,Profit_Margin,Revenue_Growth
907,Energy,USA,30335.439531053256,19100.58627822961,45005.66714137695,282,263709.0889926654,1,0.22079462655447474,0.3534096359839218
908,Retail,Japan,86953.32705160268,24932.80084678689,36439.16793151571,200,438098.1236508506,2,0.19806215917088468,0.5848854463657296
909,Finance,UK,82680.75047114912,23948.117444041767,,182,229013.6432915383,15,0.2057783061366397,0.3782753452898295
910,Energy,UK,176597.314729245,,65085.79060235088,16,361743.6941788529,18,0.09578327734218033,0.6981622370098067
911,Energy,India,51334.11821552025,138622.40427649894,43575.97895580532,164,328500.2230964867,11,0.04164612900849045,0.6950443955580955
912,Retail,India,66807.80298342531,186984.3285380531,54301.443418515446,19,400921.5402028413,10,0.18923782977126663,0.8501041214193394
913,Retail,Germany,67825.38689716667,71885.55797409352,41228.52469141432,43,246624.87321779958,4,0.2121990511534976,0.45952677190863206
914,Health,Germany,131758.58688555902,66204.6965959457,59095.06219908343,45,241362.4880700993,5,0.2624932678188874,0.590801906909856
915,Health,India,57088.172284242275,16636.683065650228,58226.09286548245,15,387685.59259819187,4,0.13593768556085997,0.44706880411516176
916,Energy,Japan,68837.97011453754,35397.47327491396,72183.30599955693,224,334025.7046664088,13,0.12572741049937763,0.48513205550250627
917,Health,Germany,81141.37274607013,30556.409581290998,47893.232654009415,143,176405.0122658593,13,0.13325178567313808,0.38521441918590416
918,Finance,Japan,65729.5951255172,33775.5160258539,58023.85765709488,294,256855.59884293837,18,0.19695206778030216,0.44590402141470903
919,Tech,India,,44316.56034428927,51176.81047446733,135,330910.61230784486,2,0.13025375021273275,0.42844683266730516
920,Energy,Germany,65975.91277556078,36928.74977577476,65550.46138235617,183,367021.13772372715,16,0.1463432639265662,0.5306700810432864
921,Tech,UK,102417.8072023988,14949.305363725922,41374.01134869523,161,245661.5477445636,1,0.20817370238672678,0.4472890525277103
922,Health,India,35837.2219057647,76783.58456685819,58940.06375452737,35,66859.5208146447,19,,0.2996703092809166
923,Retail,Germany,63990.17513702587,25754.230517936012,47663.63244659982,124,341857.85485896264,9,0.24738077897952343,0.472798189417268
924,Energy,Japan,42190.04587793847,56587.76747404027,49229.741874698026,293,202374.34480448195,3,0.19431623051286034,0.3273206450617469
925,Health,Japan,108827.93266017681,170152.36883133612,51101.029813380475,84,138612.8961502071,7,0.01996655594617791,0.6094773472769449
926,Finance,Germany,27956.542994971405,28236.45761136784,53026.884757120126,175,73413.92600126873,10,0.11392520624301444,0.22930952491637288
927,Energy,Japan,45276.3036495784,10741.043101078863,48605.2514825365,198,365118.4688158193,1,0.008295955125572352,0.42071341214946134
928,Energy,Germany,72301.91810000765,41290.902113436015,52576.55819804632,87,310289.39603239734,10,0.13623244211992397,0.4823419535727586
929,Retail,Germany,130975.03540788441,94899.69597895363,68937.4166907462,99,281947.48954301985,9,,0.6665134647780302
930,Energy,Japan,57937.77503896272,158737.7062057131,61825.39622738262,185,411121.9490370209,15,0.2084398331440132,0.7759609899839495
931,Retail,USA,45360.6485733369,23441.664290586687,60429.85510996276,30,350985.9746418458,15,0.0883287155731266,0.43653923848391635
932,Health,UK,153365.39177241665,66040.24011579089,44533.525687713554,63,429304.0034177533,3,0.1771414501354143,0.7634615518626103
933,Finance,India,29027.329153076582,37079.2845947322,39329.11006126011,193,188581.16222664027,5,0.18981933266279039,0.2886537675468037
934,Finance,UK,19942.272854317587,46001.57837660762,61463.60669885304,231,297235.9500836829,9,0.168003639655961,0.43290367913884975
935,Energy,India,74608.31380030865,239571.21690062754,60512.56151035753,188,170662.93000415887,9,0.22980865072407702,0.772980248007558
936,Energy,India,46582.15877149324,19894.88222397552,67672.04810901178,285,281649.41345156264,7,0.2947802195589313,0.36486936335162357
937,Health,UK,35932.00176374189,57081.98215488018,42752.23248836925,121,280110.7316986658,12,0.15783593598893472,0.4193463586238592
938,Retail,Germany,85321.19884523617,64900.84372930785,47245.416135675834,233,350129.0909810457,9,0.17836256618232577,0.588739796240413
939,Finance,Japan,67636.31736422892,94039.65132944149,30326.19004969479,223,303645.11049135186,6,0.08838061323175227,0.5763227129027403
940,Retail,USA,45159.71397408639,51989.12765176002,45290.34672726953,68,349872.57106239325,2,0.07863336101837301,0.47063908162418905
941,Health,USA,31566.376575336064,58972.724754573384,61958.846126953365,118,356275.21065111156,9,0.22236807552329096,0.4882784807854773
942,Finance,USA,92617.06252041827,38754.83726155924,44402.05544926162,166,472394.2941906514,17,0.21310678542723505,0.6281667235986106
943,Finance,UK,82875.9830269105,57611.42425321399,57685.75754240988,200,274776.26757711003,1,0.07792660880801157,0.5345949678388991
944,Tech,UK,56977.51914813663,39898.12601377081,47713.962728026265,209,224718.18394668968,19,0.05842456202433691,0.3976461262065331
945,Health,Germany,150741.01307062342,71178.28991032629,53888.68433865873,205,319686.68922531273,6,0.10458842367235871,0.705604239374249
946,Health,USA,35064.959880961156,39270.69315310261,36227.70332221199,44,235817.59782883653,5,0.14010354213961224,0.355593419903371
947,Tech,Germany,27923.877175085625,61467.277335181374,51022.51339560681,255,418556.86147492286,2,0.1213611514061729,0.5438432218380489
948,Retail,USA,42363.65012122806,48167.62104672204,14106.368349191318,246,277342.5568843814,9,0.16123604078325768,0.43948582728750557
949,Tech,UK,58524.86536123515,96339.15898235839,47757.24610205618,113,254753.89057008078,14,0.21419437586608236,0.5463513806741148
950,Health,Japan,67620.72004860581,47532.252796619316,30434.32107541832,16,262294.7423079106,4,0.18234730651284567,0.4707512009615351
951,Retail,Japan,,16918.796792475925,64471.934198561794,292,357473.3938777313,4,0.18752846983788865,0.4316663033836662
952,Finance,Japan,71398.1828880872,104522.00479579956,59328.88823317413,10,287380.24134148116,15,0.0,0.5788518942571029
953,Tech,Japan,32023.66013853281,28468.702913866935,55600.05178359297,228,248666.65438956942,8,0.03702678859166421,0.3467978141174451
954,Retail,India,123239.18037366487,33114.95250953534,68252.07472591256,239,433228.15340988245,4,0.09424802346477595,0.6772893355891859
955,Retail,USA,57464.60148165611,,38613.001750101954,181,231506.41274706,16,0.10580244462883454,0.36996796948792343
956,Retail,Japan,104678.38366429886,111821.91675903763,70968.3583749867,96,302845.2859226395,4,0.20878794844574633,0.662399137629502
957,Tech,India,71065.88426841506,13610.481475430852,61186.29877112462,50,352184.4921288184,16,0.08847689979723078,0.4801645413450028
958,Finance,India,75235.35980351403,322110.23807149427,47161.33655337265,132,169493.19116663415,12,0.19668493629501577,0.9561951540765433
959,Retail,India,79609.09627507467,92377.0717348273,63627.441766195334,187,338420.840112474,16,0.09504259828355913,0.6360128273286042
960,Tech,Germany,74895.88888953008,56046.856802857656,36724.477851060394,72,215591.38596156405,19,0.0659380998825029,0.4485275273248477
961,Health,Germany,,47432.53191695767,40105.83006166792,174,365822.6224667202,8,0.06918852386693458,0.5400704959557576
962,Tech,India,116375.37827602174,,42696.9233211236,196,222987.9190464819,6,0.3080786545302456,0.505502016423569
963,Tech,Japan,66056.16109449566,67015.1141343494,43652.267503231815,218,355421.5225479088,10,0.09348445220430039,0.5899814914673485
964,Tech,USA,85348.81795947728,72195.2368840752,37321.30828687697,236,388466.645303577,5,0.19836910462022386,0.6486597636153427
965,Retail,UK,57247.09357371244,68416.04687984652,64676.9968051439,57,368914.9220506244,18,0.04092610991748595,0.5411349736052519
966,Tech,Germany,123014.63459507862,51727.68491474196,46893.74719556202,233,320105.3318590482,10,0.24932503029251146,0.6114507398034368
967,Health,Japan,42693.580527077575,43547.037199834725,54230.059620282555,12,281495.92456562404,10,0.1744328801544599,0.45250675361807174
968,Retail,Japan,147335.88871420958,44767.4248397721,43155.78360303583,184,253886.4338932125,7,0.1691785208155021,0.564724445639702
969,Health,UK,58683.91951015437,43610.578750038665,28152.760393417793,108,417682.7752653683,18,0.1789679126200323,0.5679188805911957
970,Energy,UK,29278.608672806116,96786.42812553265,53240.68830069707,125,244040.38238658855,1,0.18667998071117453,0.5029527788810695
971,Tech,Japan,63834.699925197565,69991.84633850127,27052.94029496268,279,217034.71411440033,7,0.20663470811914159,0.4454491859330711
972,Retail,UK,42594.234011870896,8398.150812279491,49176.391446974376,262,353229.5148026264,1,0.10806318072536802,0.45986322057689605
973,Retail,Japan,91155.46865246799,72659.57567720501,33580.219534006275,104,236309.05574508038,15,0.10396881943595143,0.545561158502107
974,Tech,UK,43203.984784004926,55096.513475445194,73847.3119907697,282,223994.92020270982,4,0.15344567146336474,0.41467550323313485
975,Finance,UK,47901.796283373675,48473.60714040884,60936.35266609666,33,184511.6590264188,10,0.19790994322928163,0.36571907904331896
976,Finance,Japan,23277.200345190584,38827.6898942158,51269.045495257764,125,261367.21284315857,9,0.14533411666442575,0.38156049947301923
977,Health,India,47755.37191292906,96227.22800401473,65164.48013185602,160,293382.79808828054,2,0.20417312570593724,0.5175881023747586
978,Tech,Japan,17819.70838986007,86553.31637126885,39844.20827041117,59,319447.3382128559,14,0.1932485747891342,0.547035821255805
979,Tech,USA,27120.59247549177,30830.921165623866,56521.75254404112,215,376104.4995439587,16,0.13481117170087814,0.4758041621484993
980,Energy,UK,87571.18881949778,62581.89964797646,52397.72520462456,88,342151.8338932635,1,0.027697402115340525,0.6095223215758555
981,Finance,Germany,88689.79219557517,27364.612943891476,53168.24097600404,79,284730.22243574564,2,0.11475304382522619,0.46616323540341603
982,Finance,UK,74067.25278614037,21423.186614625338,65268.242001281214,36,284144.3458896224,7,0.27199580636667725,0.42405694519856657
983,Tech,USA,36920.11961429667,33656.77544235402,58789.905233357626,280,340812.5975132147,10,0.17380417554939898,0.4318576642497193
984,Health,Germany,58462.70578221587,82243.20764794525,53464.683953900276,59,401805.61303428555,1,0.10523149081109354,0.6398964565735789
985,Tech,Germany,,86844.55081602823,30141.350765260446,256,310105.135958656,13,0.16754561043255295,0.5511718527886499
986,Health,Japan,33550.85597220005,66692.73144038633,38479.44445664644,273,262469.5316631673,1,0.19736508478294612,0.43994023350591244
987,Finance,India,126969.11550717281,,48527.49279685131,88,220570.71991315635,5,0.10526540733838566,0.5793175910646626
988,Energy,Japan,92844.4828782929,66816.60939588334,51120.468491319814,199,184383.57884702197,16,0.23647687258853275,0.45722023985009685
989,Retail,Germany,53611.44836145534,33359.93949814356,36437.555303912915,56,353301.57376348187,15,0.1846988614814555,0.5006572458289194
990,Finance,Germany,60684.459296437475,63522.75878961819,78940.12010694106,198,346238.2818911646,17,0.0730063858779362,0.5447080104790272
991,Health,India,66449.09228806169,79240.7301464074,68196.72866304287,265,346189.08200853295,16,0.20994564005796615,0.5549439779658143
992,Tech,UK,,77078.12507954019,57225.4198447098,231,289707.2442918355,13,,0.4548793807586797
993,Finance,India,52913.369037301985,100042.26472047297,50864.442335404936,250,412554.7796713401,11,0.1374608701586076,0.6856621157333762
994,Energy,Japan,42574.37715232523,74980.42124112786,47453.49236118618,278,261270.52043321458,17,0.07888219121223221,0.45409877429006756
995,Health,UK,36286.09884764129,60528.458661866556,,10,376421.5389765764,17,0.1942012488882881,0.5445048465212086
996,Tech,Japan,52023.449797503454,,50929.76622222635,43,296900.56840083655,2,0.13957943413132048,0.5543121573624414
997,Retail,India,147096.37503512806,48246.9187416148,53093.03048171301,88,251331.938825653,13,0.19716298681504263,0.5647699450618617
998,Health,UK,82489.09903088758,28879.151409958245,35098.87309422051,245,347402.42458542093,14,0.11143123276541012,0.5596657740502501
999,Tech,India,44999.673137213606,44451.759396564536,54010.117006938766,107,332770.8894947195,11,0.1034217698490945,0.446935415236132
1000,Retail,USA,79721.24494525016,31352.786105970932,48136.89141410302,91,328557.8207413541,10,0.09774940498815746,0.4803310241231047
